method,noise_sigma,noise_trial,task_id,receiver_id,seed,n_injected,n_positive_injected,n_harmful_injected,n_positive_total,method_reward,validation_precision,false_rejection,total_tau_true,total_tau_observed
smtr_tci,0.2,0,63,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,63,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,64,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,64,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,65,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,65,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,65,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,68,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,68,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,68,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,69,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,69,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,69,agent1,2,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.2,0,70,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,70,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,72,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,72,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,72,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,73,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,73,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,75,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,75,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,75,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,76,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,77,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,77,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,79,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,79,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,8,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,80,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,80,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,80,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,82,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,82,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,84,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,84,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,84,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,85,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,85,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,87,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,87,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,88,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,88,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,89,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,89,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,9,agent1,0,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.2,0,9,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,0,9,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,10,agent1,0,3,3,0,3,3.0,1.0,0.0,3.0,3.0
smtr_tci,0.2,1,10,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,10,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,100,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,100,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,11,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,11,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,13,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,16,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,16,agent1,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0
smtr_tci,0.2,1,17,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,17,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,19,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,19,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,19,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,2,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,21,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,21,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,22,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,22,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,23,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,23,agent1,1,1,1,0,2,1.0,1.0,0.5,1.0,1.0
smtr_tci,0.2,1,23,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,1,26,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,26,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,26,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,27,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,27,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,27,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,29,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,29,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,3,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,3,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,30,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,31,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,31,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,32,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,32,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,1,33,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,1,33,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,34,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,34,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,1,34,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,1,36,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,36,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,36,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,37,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,37,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,37,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,41,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,41,agent1,1,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.2,1,41,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,42,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,42,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,42,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,48,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,48,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,51,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,51,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,51,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,1,57,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,57,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.2,1,57,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,60,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,60,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,60,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,61,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,61,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.2,1,61,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,63,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,63,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,63,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,64,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,64,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,65,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,65,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,65,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,68,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,68,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,68,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,69,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,69,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,69,agent1,2,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.2,1,70,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,70,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,72,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,72,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,72,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,73,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,73,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,75,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,75,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,75,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,76,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,77,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,77,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,79,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,79,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,8,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,80,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,80,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,80,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,82,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,82,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,84,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,84,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,84,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,85,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,85,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.2,1,87,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,87,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,88,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,88,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,89,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,89,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,9,agent1,0,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.2,1,9,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,1,9,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,10,agent1,0,3,3,0,3,3.0,1.0,0.0,3.0,3.0
smtr_tci,0.2,2,10,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,10,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,100,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,100,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,11,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,11,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,13,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,16,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,16,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,17,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,17,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,19,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,19,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,19,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,2,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,21,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,21,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,22,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,22,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,23,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,23,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,2,23,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,2,26,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,26,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,26,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,27,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,27,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,27,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,29,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,29,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,3,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,3,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,30,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,31,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,31,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,32,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,32,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,2,33,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,2,33,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,34,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,34,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,2,34,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.2,2,36,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,36,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,36,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,37,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,37,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,37,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,41,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,41,agent1,1,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.2,2,41,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,42,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,42,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,42,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,48,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,48,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,51,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,51,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,51,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.2,2,57,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,57,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,57,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,60,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,60,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,60,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,61,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,61,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,61,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,63,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,63,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,63,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,64,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,64,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,65,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,65,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,65,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,68,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,68,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,68,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,69,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,69,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,69,agent1,2,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.2,2,70,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,70,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,72,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,72,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,72,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,73,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,73,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,75,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,75,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,75,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,76,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,77,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,77,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,79,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,79,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,8,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,80,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,80,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,80,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,82,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,82,agent1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.2,2,84,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,84,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,84,agent1,2,1,0,0,0,0.0,0.0,0.0,0.0,1.0
smtr_tci,0.2,2,85,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,85,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,87,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,87,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,88,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,88,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,89,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,89,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.2,2,9,agent1,0,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.2,2,9,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
