episode,method,seed,reward,cumulative_reward,n_stored,n_validated,n_rejected
7,full_memory,0,0.0,4.0,8,0,0
8,full_memory,0,0.0,4.0,9,0,0
9,full_memory,0,0.0,4.0,10,0,0
10,full_memory,0,0.0,4.0,11,0,0
11,full_memory,0,0.0,4.0,12,0,0
12,full_memory,0,0.0,4.0,13,0,0
13,full_memory,0,0.0,4.0,14,0,0
14,full_memory,0,0.0,4.0,15,0,0
15,full_memory,0,1.0,5.0,16,0,0
16,full_memory,0,1.0,6.0,17,0,0
17,full_memory,0,1.0,7.0,18,0,0
18,full_memory,0,0.0,7.0,19,0,0
19,full_memory,0,0.0,7.0,20,0,0
20,full_memory,0,0.0,7.0,21,0,0
21,full_memory,0,0.0,7.0,22,0,0
22,full_memory,0,0.0,7.0,23,0,0
23,full_memory,0,1.0,8.0,24,0,0
24,full_memory,0,0.0,8.0,25,0,0
25,full_memory,0,0.0,8.0,26,0,0
26,full_memory,0,0.0,8.0,27,0,0
27,full_memory,0,1.0,9.0,28,0,0
28,full_memory,0,0.0,9.0,29,0,0
29,full_memory,0,0.0,9.0,30,0,0
30,full_memory,0,0.0,9.0,31,0,0
31,full_memory,0,0.0,9.0,32,0,0
32,full_memory,0,1.0,10.0,33,0,0
33,full_memory,0,0.0,10.0,34,0,0
34,full_memory,0,1.0,11.0,35,0,0
35,full_memory,0,1.0,12.0,36,0,0
36,full_memory,0,1.0,13.0,37,0,0
37,full_memory,0,1.0,14.0,38,0,0
38,full_memory,0,0.0,14.0,39,0,0
39,full_memory,0,0.0,14.0,40,0,0
40,full_memory,0,1.0,15.0,41,0,0
41,full_memory,0,1.0,16.0,42,0,0
42,full_memory,0,1.0,17.0,43,0,0
43,full_memory,0,0.0,17.0,44,0,0
44,full_memory,0,1.0,18.0,45,0,0
45,full_memory,0,1.0,19.0,46,0,0
46,full_memory,0,0.0,19.0,47,0,0
47,full_memory,0,1.0,20.0,48,0,0
48,full_memory,0,0.0,20.0,49,0,0
49,full_memory,0,1.0,21.0,50,0,0
50,full_memory,0,1.0,22.0,51,0,0
51,full_memory,0,0.0,22.0,52,0,0
52,full_memory,0,0.0,22.0,53,0,0
53,full_memory,0,1.0,23.0,54,0,0
54,full_memory,0,0.0,23.0,55,0,0
55,full_memory,0,0.0,23.0,56,0,0
56,full_memory,0,0.0,23.0,57,0,0
57,full_memory,0,0.0,23.0,58,0,0
58,full_memory,0,0.0,23.0,59,0,0
59,full_memory,0,1.0,24.0,60,0,0
60,full_memory,0,1.0,25.0,61,0,0
61,full_memory,0,0.0,25.0,62,0,0
62,full_memory,0,0.0,25.0,63,0,0
63,full_memory,0,1.0,26.0,64,0,0
64,full_memory,0,1.0,27.0,65,0,0
65,full_memory,0,1.0,28.0,66,0,0
66,full_memory,0,1.0,29.0,67,0,0
67,full_memory,0,0.0,29.0,68,0,0
68,full_memory,0,1.0,30.0,69,0,0
69,full_memory,0,0.0,30.0,70,0,0
70,full_memory,0,1.0,31.0,71,0,0
71,full_memory,0,1.0,32.0,72,0,0
72,full_memory,0,1.0,33.0,73,0,0
73,full_memory,0,1.0,34.0,74,0,0
74,full_memory,0,0.0,34.0,75,0,0
75,full_memory,0,0.0,34.0,76,0,0
76,full_memory,0,0.0,34.0,77,0,0
77,full_memory,0,1.0,35.0,78,0,0
78,full_memory,0,1.0,36.0,79,0,0
79,full_memory,0,1.0,37.0,80,0,0
80,full_memory,0,1.0,38.0,81,0,0
81,full_memory,0,1.0,39.0,82,0,0
82,full_memory,0,0.0,39.0,83,0,0
83,full_memory,0,1.0,40.0,84,0,0
84,full_memory,0,1.0,41.0,85,0,0
85,full_memory,0,1.0,42.0,86,0,0
86,full_memory,0,0.0,42.0,87,0,0
87,full_memory,0,1.0,43.0,88,0,0
88,full_memory,0,1.0,44.0,89,0,0
89,full_memory,0,0.0,44.0,90,0,0
90,full_memory,0,1.0,45.0,91,0,0
91,full_memory,0,1.0,46.0,92,0,0
92,full_memory,0,1.0,47.0,93,0,0
93,full_memory,0,1.0,48.0,94,0,0
94,full_memory,0,1.0,49.0,95,0,0
95,full_memory,0,1.0,50.0,96,0,0
96,full_memory,0,0.0,50.0,97,0,0
97,full_memory,0,1.0,51.0,98,0,0
98,full_memory,0,1.0,52.0,99,0,0
99,full_memory,0,0.0,52.0,100,0,0
0,retrieval,0,1.0,1.0,1,0,0
1,retrieval,0,0.0,1.0,2,0,0
2,retrieval,0,0.0,1.0,3,0,0
3,retrieval,0,1.0,2.0,4,0,0
4,retrieval,0,0.0,2.0,5,0,0
5,retrieval,0,1.0,3.0,6,0,0
6,retrieval,0,1.0,4.0,7,0,0
7,retrieval,0,0.0,4.0,8,0,0
8,retrieval,0,0.0,4.0,9,0,0
9,retrieval,0,1.0,5.0,10,0,0
10,retrieval,0,1.0,6.0,11,0,0
11,retrieval,0,1.0,7.0,12,0,0
12,retrieval,0,1.0,8.0,13,0,0
13,retrieval,0,1.0,9.0,14,0,0
14,retrieval,0,1.0,10.0,15,0,0
15,retrieval,0,0.0,10.0,16,0,0
16,retrieval,0,1.0,11.0,17,0,0
17,retrieval,0,1.0,12.0,18,0,0
18,retrieval,0,1.0,13.0,19,0,0
19,retrieval,0,1.0,14.0,20,0,0
20,retrieval,0,1.0,15.0,21,0,0
21,retrieval,0,1.0,16.0,22,0,0
22,retrieval,0,1.0,17.0,23,0,0
23,retrieval,0,1.0,18.0,24,0,0
24,retrieval,0,1.0,19.0,25,0,0
25,retrieval,0,1.0,20.0,26,0,0
26,retrieval,0,1.0,21.0,27,0,0
27,retrieval,0,1.0,22.0,28,0,0
28,retrieval,0,1.0,23.0,29,0,0
29,retrieval,0,1.0,24.0,30,0,0
30,retrieval,0,1.0,25.0,31,0,0
31,retrieval,0,1.0,26.0,32,0,0
32,retrieval,0,1.0,27.0,33,0,0
33,retrieval,0,1.0,28.0,34,0,0
34,retrieval,0,1.0,29.0,35,0,0
35,retrieval,0,1.0,30.0,36,0,0
36,retrieval,0,1.0,31.0,37,0,0
37,retrieval,0,1.0,32.0,38,0,0
38,retrieval,0,1.0,33.0,39,0,0
39,retrieval,0,1.0,34.0,40,0,0
40,retrieval,0,1.0,35.0,41,0,0
41,retrieval,0,1.0,36.0,42,0,0
42,retrieval,0,1.0,37.0,43,0,0
43,retrieval,0,1.0,38.0,44,0,0
44,retrieval,0,1.0,39.0,45,0,0
45,retrieval,0,1.0,40.0,46,0,0
46,retrieval,0,1.0,41.0,47,0,0
47,retrieval,0,1.0,42.0,48,0,0
48,retrieval,0,1.0,43.0,49,0,0
49,retrieval,0,1.0,44.0,50,0,0
50,retrieval,0,1.0,45.0,51,0,0
51,retrieval,0,1.0,46.0,52,0,0
52,retrieval,0,1.0,47.0,53,0,0
53,retrieval,0,1.0,48.0,54,0,0
54,retrieval,0,1.0,49.0,55,0,0
55,retrieval,0,1.0,50.0,56,0,0
56,retrieval,0,1.0,51.0,57,0,0
57,retrieval,0,1.0,52.0,58,0,0
58,retrieval,0,1.0,53.0,59,0,0
59,retrieval,0,1.0,54.0,60,0,0
60,retrieval,0,1.0,55.0,61,0,0
61,retrieval,0,1.0,56.0,62,0,0
62,retrieval,0,1.0,57.0,63,0,0
63,retrieval,0,1.0,58.0,64,0,0
64,retrieval,0,1.0,59.0,65,0,0
65,retrieval,0,1.0,60.0,66,0,0
66,retrieval,0,1.0,61.0,67,0,0
67,retrieval,0,1.0,62.0,68,0,0
68,retrieval,0,1.0,63.0,69,0,0
69,retrieval,0,1.0,64.0,70,0,0
70,retrieval,0,1.0,65.0,71,0,0
71,retrieval,0,1.0,66.0,72,0,0
72,retrieval,0,1.0,67.0,73,0,0
73,retrieval,0,1.0,68.0,74,0,0
74,retrieval,0,1.0,69.0,75,0,0
75,retrieval,0,1.0,70.0,76,0,0
76,retrieval,0,1.0,71.0,77,0,0
77,retrieval,0,1.0,72.0,78,0,0
78,retrieval,0,1.0,73.0,79,0,0
79,retrieval,0,1.0,74.0,80,0,0
80,retrieval,0,1.0,75.0,81,0,0
81,retrieval,0,1.0,76.0,82,0,0
82,retrieval,0,1.0,77.0,83,0,0
83,retrieval,0,1.0,78.0,84,0,0
84,retrieval,0,1.0,79.0,85,0,0
85,retrieval,0,1.0,80.0,86,0,0
86,retrieval,0,1.0,81.0,87,0,0
87,retrieval,0,1.0,82.0,88,0,0
88,retrieval,0,1.0,83.0,89,0,0
89,retrieval,0,1.0,84.0,90,0,0
90,retrieval,0,1.0,85.0,91,0,0
91,retrieval,0,1.0,86.0,92,0,0
92,retrieval,0,1.0,87.0,93,0,0
93,retrieval,0,1.0,88.0,94,0,0
94,retrieval,0,1.0,89.0,95,0,0
95,retrieval,0,1.0,90.0,96,0,0
96,retrieval,0,1.0,91.0,97,0,0
97,retrieval,0,1.0,92.0,98,0,0
98,retrieval,0,1.0,93.0,99,0,0
99,retrieval,0,1.0,94.0,100,0,0
0,smtr_tci,0,0.0,0.0,1,1,0
1,smtr_tci,0,1.0,1.0,2,1,1
2,smtr_tci,0,0.0,1.0,3,1,2
3,smtr_tci,0,0.0,1.0,4,2,2
4,smtr_tci,0,0.0,1.0,5,3,2
5,smtr_tci,0,0.0,1.0,6,4,2
6,smtr_tci,0,1.0,2.0,7,5,2
7,smtr_tci,0,0.0,2.0,8,6,2
8,smtr_tci,0,1.0,3.0,9,7,2
9,smtr_tci,0,0.0,3.0,10,8,2
10,smtr_tci,0,1.0,4.0,11,9,2
11,smtr_tci,0,1.0,5.0,12,9,3
12,smtr_tci,0,0.0,5.0,13,10,3
13,smtr_tci,0,1.0,6.0,14,11,3
14,smtr_tci,0,0.0,6.0,15,12,3
15,smtr_tci,0,1.0,7.0,16,13,3
16,smtr_tci,0,1.0,8.0,17,14,3
17,smtr_tci,0,1.0,9.0,18,14,4
18,smtr_tci,0,1.0,10.0,19,14,5
19,smtr_tci,0,1.0,11.0,20,14,6
20,smtr_tci,0,1.0,12.0,21,13,8
21,smtr_tci,0,0.0,12.0,22,13,9
22,smtr_tci,0,1.0,13.0,23,12,11
23,smtr_tci,0,1.0,14.0,24,12,12
24,smtr_tci,0,1.0,15.0,25,11,14
25,smtr_tci,0,1.0,16.0,26,12,14
26,smtr_tci,0,0.0,16.0,27,12,15
27,smtr_tci,0,1.0,17.0,28,11,17
28,smtr_tci,0,0.0,17.0,29,12,17
29,smtr_tci,0,0.0,17.0,30,13,17
30,smtr_tci,0,0.0,17.0,31,13,18
31,smtr_tci,0,1.0,18.0,32,12,20
32,smtr_tci,0,1.0,19.0,33,12,21
33,smtr_tci,0,1.0,20.0,34,13,21
34,smtr_tci,0,1.0,21.0,35,14,21
35,smtr_tci,0,1.0,22.0,36,15,21
36,smtr_tci,0,1.0,23.0,37,15,22
37,smtr_tci,0,1.0,24.0,38,14,24
38,smtr_tci,0,0.0,24.0,39,14,25
39,smtr_tci,0,1.0,25.0,40,13,27
40,smtr_tci,0,1.0,26.0,41,13,28
41,smtr_tci,0,1.0,27.0,42,14,28
42,smtr_tci,0,1.0,28.0,43,14,29
43,smtr_tci,0,0.0,28.0,44,15,29
44,smtr_tci,0,1.0,29.0,45,15,30
45,smtr_tci,0,1.0,30.0,46,14,32
46,smtr_tci,0,1.0,31.0,47,13,34
47,smtr_tci,0,1.0,32.0,48,14,34
48,smtr_tci,0,0.0,32.0,49,15,34
49,smtr_tci,0,1.0,33.0,50,15,35
50,smtr_tci,0,1.0,34.0,51,16,35
51,smtr_tci,0,1.0,35.0,52,16,36
52,smtr_tci,0,1.0,36.0,53,17,36
53,smtr_tci,0,1.0,37.0,54,15,39
54,smtr_tci,0,0.0,37.0,55,15,40
55,smtr_tci,0,0.0,37.0,56,15,41
56,smtr_tci,0,1.0,38.0,57,15,42
57,smtr_tci,0,1.0,39.0,58,15,43
58,smtr_tci,0,1.0,40.0,59,16,43
59,smtr_tci,0,1.0,41.0,60,17,43
60,smtr_tci,0,0.0,41.0,61,18,43
61,smtr_tci,0,1.0,42.0,62,18,44
62,smtr_tci,0,0.0,42.0,63,18,45
63,smtr_tci,0,1.0,43.0,64,17,47
64,smtr_tci,0,1.0,44.0,65,17,48
65,smtr_tci,0,1.0,45.0,66,18,48
66,smtr_tci,0,1.0,46.0,67,18,49
67,smtr_tci,0,1.0,47.0,68,18,50
68,smtr_tci,0,1.0,48.0,69,19,50
69,smtr_tci,0,0.0,48.0,70,19,51
70,smtr_tci,0,1.0,49.0,71,19,52
71,smtr_tci,0,1.0,50.0,72,19,53
72,smtr_tci,0,0.0,50.0,73,18,55
73,smtr_tci,0,1.0,51.0,74,19,55
74,smtr_tci,0,1.0,52.0,75,19,56
75,smtr_tci,0,1.0,53.0,76,19,57
76,smtr_tci,0,0.0,53.0,77,19,58
77,smtr_tci,0,1.0,54.0,78,18,60
78,smtr_tci,0,0.0,54.0,79,18,61
79,smtr_tci,0,1.0,55.0,80,18,62
80,smtr_tci,0,1.0,56.0,81,18,63
81,smtr_tci,0,1.0,57.0,82,18,64
82,smtr_tci,0,1.0,58.0,83,17,66
83,smtr_tci,0,1.0,59.0,84,18,66
84,smtr_tci,0,1.0,60.0,85,18,67
85,smtr_tci,0,1.0,61.0,86,16,70
86,smtr_tci,0,0.0,61.0,87,17,70
87,smtr_tci,0,1.0,62.0,88,18,70
88,smtr_tci,0,1.0,63.0,89,19,70
89,smtr_tci,0,1.0,64.0,90,18,72
90,smtr_tci,0,1.0,65.0,91,18,73
91,smtr_tci,0,1.0,66.0,92,19,73
92,smtr_tci,0,1.0,67.0,93,19,74
93,smtr_tci,0,1.0,68.0,94,20,74
94,smtr_tci,0,1.0,69.0,95,20,75
95,smtr_tci,0,1.0,70.0,96,20,76
96,smtr_tci,0,0.0,70.0,97,21,76
97,smtr_tci,0,1.0,71.0,98,21,77
98,smtr_tci,0,0.0,71.0,99,22,77
99,smtr_tci,0,1.0,72.0,100,22,78
0,no_memory,1,0.0,0.0,0,0,0
1,no_memory,1,0.0,0.0,0,0,0
2,no_memory,1,1.0,1.0,0,0,0
3,no_memory,1,0.0,1.0,0,0,0
4,no_memory,1,1.0,2.0,0,0,0
5,no_memory,1,1.0,3.0,0,0,0
6,no_memory,1,0.0,3.0,0,0,0
7,no_memory,1,0.0,3.0,0,0,0
8,no_memory,1,0.0,3.0,0,0,0
9,no_memory,1,0.0,3.0,0,0,0
10,no_memory,1,0.0,3.0,0,0,0
11,no_memory,1,0.0,3.0,0,0,0
12,no_memory,1,0.0,3.0,0,0,0
13,no_memory,1,1.0,4.0,0,0,0
14,no_memory,1,0.0,4.0,0,0,0
15,no_memory,1,0.0,4.0,0,0,0
16,no_memory,1,0.0,4.0,0,0,0
17,no_memory,1,0.0,4.0,0,0,0
18,no_memory,1,0.0,4.0,0,0,0
19,no_memory,1,0.0,4.0,0,0,0
20,no_memory,1,0.0,4.0,0,0,0
21,no_memory,1,0.0,4.0,0,0,0
22,no_memory,1,0.0,4.0,0,0,0
23,no_memory,1,0.0,4.0,0,0,0
24,no_memory,1,1.0,5.0,0,0,0
25,no_memory,1,1.0,6.0,0,0,0
26,no_memory,1,1.0,7.0,0,0,0
27,no_memory,1,1.0,8.0,0,0,0
28,no_memory,1,0.0,8.0,0,0,0
29,no_memory,1,0.0,8.0,0,0,0
30,no_memory,1,1.0,9.0,0,0,0
31,no_memory,1,0.0,9.0,0,0,0
32,no_memory,1,1.0,10.0,0,0,0
33,no_memory,1,0.0,10.0,0,0,0
34,no_memory,1,1.0,11.0,0,0,0
35,no_memory,1,0.0,11.0,0,0,0
36,no_memory,1,0.0,11.0,0,0,0
37,no_memory,1,1.0,12.0,0,0,0
38,no_memory,1,0.0,12.0,0,0,0
39,no_memory,1,1.0,13.0,0,0,0
40,no_memory,1,0.0,13.0,0,0,0
41,no_memory,1,0.0,13.0,0,0,0
42,no_memory,1,1.0,14.0,0,0,0
43,no_memory,1,1.0,15.0,0,0,0
44,no_memory,1,0.0,15.0,0,0,0
45,no_memory,1,0.0,15.0,0,0,0
46,no_memory,1,0.0,15.0,0,0,0
47,no_memory,1,0.0,15.0,0,0,0
48,no_memory,1,0.0,15.0,0,0,0
49,no_memory,1,0.0,15.0,0,0,0
50,no_memory,1,0.0,15.0,0,0,0
51,no_memory,1,1.0,16.0,0,0,0
52,no_memory,1,0.0,16.0,0,0,0
53,no_memory,1,0.0,16.0,0,0,0
54,no_memory,1,1.0,17.0,0,0,0
55,no_memory,1,0.0,17.0,0,0,0
56,no_memory,1,1.0,18.0,0,0,0
57,no_memory,1,1.0,19.0,0,0,0
58,no_memory,1,0.0,19.0,0,0,0
59,no_memory,1,1.0,20.0,0,0,0
60,no_memory,1,0.0,20.0,0,0,0
61,no_memory,1,1.0,21.0,0,0,0
62,no_memory,1,0.0,21.0,0,0,0
63,no_memory,1,1.0,22.0,0,0,0
64,no_memory,1,1.0,23.0,0,0,0
65,no_memory,1,1.0,24.0,0,0,0
66,no_memory,1,1.0,25.0,0,0,0
67,no_memory,1,0.0,25.0,0,0,0
68,no_memory,1,0.0,25.0,0,0,0
69,no_memory,1,0.0,25.0,0,0,0
70,no_memory,1,1.0,26.0,0,0,0
71,no_memory,1,1.0,27.0,0,0,0
72,no_memory,1,0.0,27.0,0,0,0
73,no_memory,1,0.0,27.0,0,0,0
74,no_memory,1,0.0,27.0,0,0,0
75,no_memory,1,0.0,27.0,0,0,0
76,no_memory,1,0.0,27.0,0,0,0
77,no_memory,1,1.0,28.0,0,0,0
78,no_memory,1,0.0,28.0,0,0,0
79,no_memory,1,0.0,28.0,0,0,0
80,no_memory,1,0.0,28.0,0,0,0
81,no_memory,1,0.0,28.0,0,0,0
82,no_memory,1,0.0,28.0,0,0,0
83,no_memory,1,0.0,28.0,0,0,0
84,no_memory,1,0.0,28.0,0,0,0
85,no_memory,1,0.0,28.0,0,0,0
86,no_memory,1,1.0,29.0,0,0,0
87,no_memory,1,1.0,30.0,0,0,0
88,no_memory,1,1.0,31.0,0,0,0
89,no_memory,1,0.0,31.0,0,0,0
90,no_memory,1,1.0,32.0,0,0,0
91,no_memory,1,0.0,32.0,0,0,0
92,no_memory,1,0.0,32.0,0,0,0
93,no_memory,1,1.0,33.0,0,0,0
94,no_memory,1,0.0,33.0,0,0,0
95,no_memory,1,0.0,33.0,0,0,0
96,no_memory,1,0.0,33.0,0,0,0
97,no_memory,1,0.0,33.0,0,0,0
98,no_memory,1,0.0,33.0,0,0,0
99,no_memory,1,0.0,33.0,0,0,0
0,full_memory,1,0.0,0.0,1,0,0
1,full_memory,1,1.0,1.0,2,0,0
2,full_memory,1,0.0,1.0,3,0,0
3,full_memory,1,1.0,2.0,4,0,0
4,full_memory,1,0.0,2.0,5,0,0
5,full_memory,1,0.0,2.0,6,0,0
6,full_memory,1,1.0,3.0,7,0,0
7,full_memory,1,0.0,3.0,8,0,0
8,full_memory,1,0.0,3.0,9,0,0
9,full_memory,1,1.0,4.0,10,0,0
10,full_memory,1,1.0,5.0,11,0,0
11,full_memory,1,1.0,6.0,12,0,0
12,full_memory,1,1.0,7.0,13,0,0
13,full_memory,1,1.0,8.0,14,0,0
14,full_memory,1,0.0,8.0,15,0,0
15,full_memory,1,1.0,9.0,16,0,0
16,full_memory,1,1.0,10.0,17,0,0
17,full_memory,1,1.0,11.0,18,0,0
18,full_memory,1,1.0,12.0,19,0,0
19,full_memory,1,1.0,13.0,20,0,0
20,full_memory,1,0.0,13.0,21,0,0
21,full_memory,1,1.0,14.0,22,0,0
22,full_memory,1,0.0,14.0,23,0,0
23,full_memory,1,0.0,14.0,24,0,0
24,full_memory,1,1.0,15.0,25,0,0
25,full_memory,1,1.0,16.0,26,0,0
26,full_memory,1,1.0,17.0,27,0,0
27,full_memory,1,0.0,17.0,28,0,0
28,full_memory,1,1.0,18.0,29,0,0
29,full_memory,1,0.0,18.0,30,0,0
30,full_memory,1,0.0,18.0,31,0,0
31,full_memory,1,0.0,18.0,32,0,0
32,full_memory,1,0.0,18.0,33,0,0
33,full_memory,1,1.0,19.0,34,0,0
34,full_memory,1,0.0,19.0,35,0,0
35,full_memory,1,1.0,20.0,36,0,0
36,full_memory,1,1.0,21.0,37,0,0
37,full_memory,1,1.0,22.0,38,0,0
38,full_memory,1,0.0,22.0,39,0,0
39,full_memory,1,0.0,22.0,40,0,0
40,full_memory,1,1.0,23.0,41,0,0
41,full_memory,1,1.0,24.0,42,0,0
42,full_memory,1,1.0,25.0,43,0,0
43,full_memory,1,0.0,25.0,44,0,0
44,full_memory,1,1.0,26.0,45,0,0
45,full_memory,1,1.0,27.0,46,0,0
46,full_memory,1,1.0,28.0,47,0,0
47,full_memory,1,1.0,29.0,48,0,0
48,full_memory,1,0.0,29.0,49,0,0
49,full_memory,1,0.0,29.0,50,0,0
50,full_memory,1,1.0,30.0,51,0,0
51,full_memory,1,0.0,30.0,52,0,0
52,full_memory,1,0.0,30.0,53,0,0
53,full_memory,1,1.0,31.0,54,0,0
54,full_memory,1,1.0,32.0,55,0,0
55,full_memory,1,1.0,33.0,56,0,0
56,full_memory,1,1.0,34.0,57,0,0
57,full_memory,1,1.0,35.0,58,0,0
58,full_memory,1,1.0,36.0,59,0,0
59,full_memory,1,1.0,37.0,60,0,0
60,full_memory,1,0.0,37.0,61,0,0
61,full_memory,1,1.0,38.0,62,0,0
62,full_memory,1,0.0,38.0,63,0,0
63,full_memory,1,1.0,39.0,64,0,0
64,full_memory,1,1.0,40.0,65,0,0
65,full_memory,1,1.0,41.0,66,0,0
66,full_memory,1,1.0,42.0,67,0,0
67,full_memory,1,1.0,43.0,68,0,0
68,full_memory,1,1.0,44.0,69,0,0
69,full_memory,1,0.0,44.0,70,0,0
70,full_memory,1,1.0,45.0,71,0,0
71,full_memory,1,0.0,45.0,72,0,0
72,full_memory,1,1.0,46.0,73,0,0
73,full_memory,1,1.0,47.0,74,0,0
74,full_memory,1,1.0,48.0,75,0,0
75,full_memory,1,1.0,49.0,76,0,0
76,full_memory,1,1.0,50.0,77,0,0
77,full_memory,1,0.0,50.0,78,0,0
78,full_memory,1,1.0,51.0,79,0,0
79,full_memory,1,1.0,52.0,80,0,0
80,full_memory,1,1.0,53.0,81,0,0
81,full_memory,1,1.0,54.0,82,0,0
82,full_memory,1,0.0,54.0,83,0,0
83,full_memory,1,0.0,54.0,84,0,0
84,full_memory,1,1.0,55.0,85,0,0
85,full_memory,1,0.0,55.0,86,0,0
86,full_memory,1,1.0,56.0,87,0,0
87,full_memory,1,0.0,56.0,88,0,0
88,full_memory,1,1.0,57.0,89,0,0
89,full_memory,1,0.0,57.0,90,0,0
90,full_memory,1,1.0,58.0,91,0,0
91,full_memory,1,0.0,58.0,92,0,0
92,full_memory,1,0.0,58.0,93,0,0
93,full_memory,1,1.0,59.0,94,0,0
94,full_memory,1,1.0,60.0,95,0,0
95,full_memory,1,1.0,61.0,96,0,0
